ticker,company,sector,industry,country,market_cap_usd,market_cap_fmt,pe_num,price_num,change_pct,volume_num
SDGR,Schrodinger Inc,Healthcare,Health Information Services,USA,1048990000,1.0490B,,14.24,1.06,1093
SDHI,Siddhi Acquisition Corp,Financials,Shell Companies,USA,357790000,357.7900M,,10.27,0,0
SEB,Seaboard Corp,Industrials,Conglomerates,USA,4920980000,4.9210B,12.52,5136.99,0,0
SEE,Sealed Air Corp,Consumer Discretionary,Packaging & Containers,USA,6169190000,6.1692B,15.57,41.89,0,0
SEI,Solaris Energy Infrastructure Inc,Energy,Oil & Gas Equipment & Services,USA,4003380000,4.0034B,64.22,58.48,2.9,122
SEIC,SEI Investments Co,Financials,Asset Management,USA,10859150000,10.8591B,15.74,88.69,0,0
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,USA,1867170000,1.8672B,17.31,15.08,0,0
SEMR,SEMrush Holdings Inc,Technology,Software - Application,USA,1800810000,1.8008B,,11.89,0,0
SENEA,Seneca Foods Corp,Consumer Staples,Packaged Foods,USA,829980000,829.9800M,14.11,121.63,0,0
SEPN,Septerna Inc,Healthcare,Biotechnology,USA,1120700000,1.1207B,,25.03,0,0
SERV,Serve Robotics Inc,Industrials,Specialty Industrial Machinery,USA,796220000,796.2200M,,10.69,3.48,45952
SES,SES AI Corporation,Consumer Discretionary,Auto Parts,USA,748390000,748.3900M,,2.05,3.02,16189
SEZL,Sezzle Inc,Financials,Credit Services,USA,2168720000,2.1687B,19.68,63.5,-0.44,337
SF,Stifel Financial Corp,Financials,Capital Markets,USA,12645040000,12.6450B,21.12,124.18,0,0
SFBS,ServisFirst Bancshares Inc,Financials,Banks - Regional,USA,4606260000,4.6063B,16.67,84.33,0,0
SFD,"Smithfield Foods, Inc",Consumer Staples,Packaged Foods,USA,9513330000,9.5133B,10.98,24.2,0,0
SFIX,Stitch Fix Inc,Consumer Discretionary,Apparel Retail,USA,666970000,666.9700M,,4.97,2.05,330
SFM,Sprouts Farmers Market Inc,Consumer Staples,Grocery Stores,USA,6736020000,6.7360B,13.4,69.18,-0.59,7
SFNC,Simmons First National Corp,Financials,Banks - Regional,USA,2978290000,2.9783B,,20.58,0,0
SFST,Southern First Bancshares Inc,Financials,Banks - Regional,USA,462120000,462.1200M,15.09,56.43,0,0
SG,Sweetgreen Inc,Consumer Discretionary,Restaurants,USA,725630000,725.6300M,,6.13,0,0
SGHT,Sight Sciences Inc,Healthcare,Medical Devices,USA,340490000,340.4900M,,6.44,0,0
SGI,Somnigroup International Inc,Consumer Discretionary,"Furnishings, Fixtures & Appliances",USA,19208650000,19.2086B,59.68,91.51,0,0
SGRY,Surgery Partners Inc,Healthcare,Medical Care Facilities,USA,1914260000,1.9143B,,14.8,0,0
SGU,Star Group L.P,Energy,Oil & Gas Refining & Marketing,USA,416820000,416.8200M,7.59,12.64,0,0
SHAK,Shake Shack Inc,Consumer Discretionary,Restaurants,USA,3976430000,3.9764B,91.5,93.15,0.46,135
SHBI,Shore Bancshares Inc,Financials,Banks - Regional,USA,649150000,649.1500M,10.9,19.42,0,0
SHC,Sotera Health Co,Healthcare,Diagnostics & Research,USA,5198920000,5.1989B,94.82,18.3,0,0
SHCO,Soho House & Co Inc,Consumer Discretionary,Lodging,USA,1758890000,1.7589B,,8.99,0,0
SHEN,Shenandoah Telecommunications Co,Communication Services,Telecom Services,USA,657130000,657.1300M,,11.97,0,0
SHLS,Shoals Technologies Group Inc,Technology,Solar,USA,1581820000,1.5818B,47.68,9.45,1.39,2254
SHOO,Steven Madden Ltd,Consumer Discretionary,Footwear & Accessories,USA,3317560000,3.3176B,57.99,45.66,0,0
SHW,Sherwin-Williams Co,Materials,Specialty Chemicals,USA,88339330000,88.3393B,34.72,356.36,0,0
SIBN,SI-BONE Inc,Healthcare,Medical Devices,USA,710310000,710.3100M,,16.37,0,0
SIGA,SIGA Technologies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,497700000,497.7000M,6.68,6.95,0,0
SIGI,Selective Insurance Group Inc,Financials,Insurance - Property & Casualty,USA,5113030000,5.1130B,11.3,84.64,0,0
SIMA,SIM Acquisition Corp I,Financials,Shell Companies,USA,325990000,325.9900M,35.42,10.63,0,0
SION,Sionna Therapeutics Inc,Healthcare,Biotechnology,USA,1954740000,1.9547B,,43.8,0.34,478
SIRI,Sirius XM Holdings Inc,Communication Services,Entertainment,USA,6892780000,6.8928B,7.38,20.48,0.54,1099
SITE,SiteOne Landscape Supply Inc,Industrials,Industrial Distribution,USA,6422610000,6.4226B,46.7,144.21,0,0
SITM,SiTime Corp,Technology,Semiconductors,USA,9993670000,9.9937B,,382.89,2.33,81
SJM,J.M. Smucker Co,Consumer Staples,Packaged Foods,USA,11180500000,11.1805B,,104.79,0,11
SKWD,Skyward Specialty Insurance Group Inc,Financials,Insurance - Property & Casualty,USA,1814640000,1.8146B,13.26,44.82,0,0
SKY,Champion Homes Inc,Consumer Discretionary,Residential Construction,USA,4239640000,4.2396B,19.75,75.9,0,0
SKYT,SkyWater Technology Inc,Technology,Semiconductors,USA,1551160000,1.5512B,12.38,31.9,1.85,1080
SKYW,Skywest Inc,Industrials,Airlines,USA,4048490000,4.0485B,9.76,100.95,0.54,18
SKYX,SKYX Platforms Corp,Industrials,Electrical Equipment & Parts,USA,315640000,315.6400M,,2.4,0,0
SLAB,Silicon Laboratories Inc,Technology,Semiconductors,USA,4703230000,4.7032B,,143.16,-0.18,530
SLB,SLB Ltd,Energy,Oil & Gas Equipment & Services,USA,72104890000,72.1049B,20.42,48.22,0.35,3668
SLDB,Solid Biosciences Inc,Healthcare,Biotechnology,USA,500960000,500.9600M,,6.43,0,0
SLDE,Slide Insurance Holdings Inc,Financials,Insurance - Property & Casualty,USA,2116660000,2.1167B,1.56,17.03,0,0
SLDP,Solid Power Inc,Consumer Discretionary,Auto Parts,USA,842410000,842.4100M,,4.41,3.04,51489
SLGN,Silgan Holdings Inc,Consumer Discretionary,Packaging & Containers,USA,4563800000,4.5638B,14.67,43.19,0,0
SLM,SLM Corp,Financials,Credit Services,USA,5542960000,5.5430B,7.89,27.3,0,0
SLNO,Soleno Therapeutics Inc,Healthcare,Biotechnology,USA,2288050000,2.2881B,,42.6,0.66,1372
SLP,Simulations Plus Inc,Healthcare,Health Information Services,USA,337860000,337.8600M,,16.77,0,0
SLRC,SLR Investment Corp,Financials,Asset Management,USA,815590000,815.5900M,9.06,14.95,0,0
SLS,SELLAS Life Sciences Group Inc,Healthcare,Biotechnology,USA,575470000,575.4700M,,4.04,1.76,4927
SLVM,Sylvamo Corp,Materials,Paper & Paper Products,USA,1913150000,1.9131B,11.13,48.51,0,0
SM,SM Energy Co,Energy,Oil & Gas E&P,USA,4503080000,4.5031B,2.99,18.9,-0.16,990
SMBC,"Southern Missouri Bancorp, Inc",Financials,Banks - Regional,USA,725990000,725.9900M,11.12,64.3,0,0
SMBK,SmartFinancial Inc,Financials,Banks - Regional,USA,713130000,713.1300M,14.05,41.88,0,0
SMC,Summit Midstream Corp,Energy,Oil & Gas Midstream,USA,530900000,530.9000M,,28.26,0,0
SMCI,Super Micro Computer Inc,Technology,Computer Hardware,USA,18147920000,18.1479B,24.36,30.4,2.32,195435
SMG,Scotts Miracle-Gro Company,Materials,Agricultural Inputs,USA,3616170000,3.6162B,42.15,62.34,0,0
SMMT,Summit Therapeutics Inc,Healthcare,Biotechnology,USA,10489160000,10.4892B,,14.09,0.21,2092
SMP,"Standard Motor Products, Inc",Consumer Discretionary,Auto Parts,USA,930570000,930.5700M,13.77,42.3,0,0
SMPL,Simply Good Foods Co,Consumer Staples,Packaged Foods,USA,1677460000,1.6775B,20.19,18.12,-0.06,457
SMR,NuScale Power Corporation,Industrials,Specialty Industrial Machinery,USA,5134210000,5.1342B,,16.96,2.91,236646
SMRT,SmartRent Inc,Technology,Software - Application,USA,314070000,314.0700M,,1.66,0,0
SMTC,Semtech Corp,Technology,Semiconductors,USA,8192580000,8.1926B,291.03,88.53,0.88,682
SN,SharkNinja Inc,Consumer Discretionary,"Furnishings, Fixtures & Appliances",USA,16865610000,16.8656B,29.5,119.49,0,0
SNA,"Snap-on, Inc",Industrials,Tools & Accessories,USA,19321850000,19.3219B,19.47,371.52,0,0
SNAP,Snap Inc,Communication Services,Internet Content & Information,USA,11571290000,11.5713B,,6.73,1.05,87355
SNCY,Sun Country Airlines Holdings Inc,Industrials,Airlines,USA,952550000,952.5500M,16.97,17.82,-1.22,345
SNDA,Sonida Senior Living Inc,Healthcare,Medical Care Facilities,USA,616210000,616.2100M,,32.83,0,0
SNDK,Sandisk Corp,Technology,Computer Hardware,USA,1.02019E+11,102.0191B,,691.34,3.92,369389
SNDR,Schneider National Inc,Industrials,Trucking,USA,4960980000,4.9610B,48.04,28.3,-0.98,1210
SNDX,Syndax Pharmaceuticals Inc,Healthcare,Biotechnology,USA,1855630000,1.8556B,,21.35,0,0
SNEX,StoneX Group Inc,Financials,Capital Markets,USA,6005830000,6.0058B,19.46,114.69,0.78,2
SNOW,Snowflake Inc,Technology,Software - Application,USA,65651080000,65.6511B,,191.85,0.61,8847
SNPS,"Synopsys, Inc",Technology,Software - Infrastructure,USA,88006380000,88.0064B,57.33,460,0.46,1675
SNX,TD Synnex Corp,Technology,Electronics & Computer Distribution,USA,12986090000,12.9861B,16.13,160.86,0.04,8
SO,Southern Company,Utilities,Utilities - Regulated Electric,USA,97084410000,97.0844B,21.92,88.17,-0.02,213
SOC,Sable Offshore Corp,Energy,Oil & Gas Drilling,USA,1158250000,1.1583B,,7.99,-11.32,137650
SOFI,SoFi Technologies Inc,Financials,Credit Services,USA,28951240000,28.9512B,60.29,22.97,4.03,637992
SOLS,Solstice Advanced Materials Inc,Materials,Specialty Chemicals,USA,10307760000,10.3078B,,64.94,0.85,87
SOLV,Solventum Corp,Healthcare,Medical Instruments & Supplies,USA,13339850000,13.3399B,8.85,76.91,0,0
SON,Sonoco Products Co,Consumer Discretionary,Packaging & Containers,USA,4759040000,4.7590B,4974.23,48.25,0,0
SONO,Sonos Inc,Technology,Consumer Electronics,USA,1793750000,1.7937B,,14.84,0,0
SOR,Source Capital,Financials,Closed-End Fund - Equity,USA,403990000,403.9900M,9.34,49.11,0,0
SOUN,SoundHound AI Inc,Technology,Software - Application,USA,3617030000,3.6170B,,8.61,2.26,56919
SPB,Spectrum Brands Holdings Inc,Consumer Staples,Household & Personal Products,USA,1527800000,1.5278B,17.02,65.63,0,0
SPFI,South Plains Financial Inc,Financials,Banks - Regional,USA,697370000,697.3700M,12.42,42.8,0,0
SPGI,S&P Global Inc,Financials,Financial Data & Stock Exchanges,USA,1.59273E+11,159.2728B,38.24,526,-0.31,149
SPH,Suburban Propane Partners LP,Utilities,Utilities - Regulated Gas,USA,1332410000,1.3324B,12.28,20.14,-0.3,4327
SPHR,Sphere Entertainment Co,Communication Services,Entertainment,USA,3318490000,3.3185B,,93.97,-0.69,129
SPIR,Spire Global Inc,Industrials,Specialty Business Services,USA,402490000,402.4900M,25.12,11.63,2.74,869
SPRY,ARS Pharmaceuticals Inc,Healthcare,Biotechnology,USA,1018140000,1.0181B,,10.3,0,0
SPSC,SPS Commerce Inc,Technology,Software - Application,USA,3311610000,3.3116B,39.33,87.82,0,0
SPT,Sprout Social Inc,Technology,Software - Application,USA,513940000,513.9400M,,8.68,0,0
SPXC,SPX Technologies Inc,Industrials,Building Products & Equipment,USA,10601520000,10.6015B,45.38,212.73,0,0
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,Financials,Closed-End Fund - Equity,USA,321960000,321.9600M,10.54,17.91,0,0
SR,Spire Inc,Utilities,Utilities - Regulated Gas,USA,5011150000,5.0111B,19.28,84.88,-0.52,6
SRCE,1st Source Corp,Financials,Banks - Regional,USA,1673040000,1.6730B,10.59,68.47,0,0
SRE,Sempra,Utilities,Utilities - Diversified,USA,56274200000,56.2742B,26.55,86.22,0,0
SRPT,Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,2184810000,2.1848B,,20.85,0.63,1121
SRRK,Scholar Rock Holding Corp,Healthcare,Biotechnology,USA,4754570000,4.7546B,,46.61,0,125
SRTA,Strata Critical Medical Inc,Healthcare,Medical Care Facilities,USA,407650000,407.6500M,,4.72,0,0
SSB,SouthState Bank Corp,Financials,Banks - Regional,USA,10350070000,10.3501B,13.08,102.97,0,0
SSD,"Simpson Manufacturing Co., Inc",Materials,Lumber & Wood Production,USA,7449400000,7.4494B,21.86,179.68,0,0
SSII,SS Innovations International Inc,Healthcare,Medical Devices,USA,708650000,708.6500M,,3.66,0,0
SSNC,SS&C Technologies Holdings Inc,Technology,Software - Application,USA,20061490000,20.0615B,24.47,82.21,0,0
SSP,E.W. Scripps Co,Communication Services,Broadcasting,USA,311700000,311.7000M,,3.51,0,0
SSRM,SSR Mining Inc,Materials,Gold,USA,4928840000,4.9288B,23.92,24.28,6.73,12798
SSTK,Shutterstock Inc,Communication Services,Internet Content & Information,USA,711470000,711.4700M,11.98,20.03,0,0
SSYS,Stratasys Ltd,Technology,Computer Hardware,USA,945610000,945.6100M,,11.12,0,0
ST,Sensata Technologies Holding Plc,Technology,Scientific & Technical Instruments,USA,5183250000,5.1833B,,35.58,0,0
STAA,Staar Surgical Co,Healthcare,Medical Instruments & Supplies,USA,897340000,897.3400M,,18.04,0,0
STBA,"S & T Bancorp, Inc",Financials,Banks - Regional,USA,1651590000,1.6516B,12.36,43.21,0,0
STC,Stewart Information Services Corp,Financials,Insurance - Property & Casualty,USA,2044720000,2.0447B,19.02,68.33,0,0
STEL,Stellar Bancorp Inc,Financials,Banks - Regional,USA,1940010000,1.9400B,19.09,37.9,1.28,139
STEP,StepStone Group Inc,Financials,Asset Management,USA,8255590000,8.2556B,,69.81,0,0
STEW,SRH Total Return Fund Inc,Financials,Closed-End Fund - Equity,USA,1734020000,1.7340B,5.42,17.98,0,0
STGW,Stagwell Inc,Communication Services,Advertising Agencies,USA,1512710000,1.5127B,78.23,6,-1.15,464
STK,Columbia Seligman Premium Technology Growth Fund Inc,Financials,Closed-End Fund - Equity,USA,705020000,705.0200M,16.89,40.54,-0.32,6
STKL,"Sunopta, Inc",Consumer Staples,Beverages - Non-Alcoholic,USA,563930000,563.9300M,,4.67,0,0
STLD,Steel Dynamics Inc,Materials,Steel,USA,27290990000,27.2910B,23.36,186.88,0.18,567
STOK,Stoke Therapeutics Inc,Healthcare,Biotechnology,USA,1757490000,1.7575B,46.63,30.77,0,0
STRA,Strategic Education Inc,Consumer Staples,Education & Training Services,USA,2018910000,2.0189B,17.88,85.96,0,0
STRC,Strategy Inc. - VR PRF PERPETUAL USD 100 - Ser A,Technology,Software - Application,USA,40204180000,40.2042B,,99.25,0.2,3541
STRL,Sterling Infrastructure Inc,Industrials,Engineering & Construction,USA,11275540000,11.2755B,35.99,367.05,-0.24,250
STRT,Strattec Security Corp,Consumer Discretionary,Auto Parts,USA,347210000,347.2100M,14.49,82.96,0,0
STT,State Street Corp,Financials,Asset Management,USA,37000150000,37.0001B,14.09,132.58,0,0
STUB,Stubhub Holdings Inc,Communication Services,Internet Content & Information,USA,4523120000,4.5231B,,13.09,0,0
STX,Seagate Technology Holdings Plc,Technology,Computer Hardware,USA,96431910000,96.4319B,50.01,442.2,2.14,12396
STZ,Constellation Brands Inc,Consumer Staples,Beverages - Brewers,USA,26987520000,26.9875B,24.54,155.63,-0.02,281
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing,USA,8785100000,8.7851B,19.57,57.41,0.86,1
SUNC,SunocoCorp LLC,Energy,Oil & Gas Midstream,USA,2746500000,2.7465B,,53.33,0,0
SUPN,Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2797010000,2.7970B,,48.78,0,0
SVAC,Spring Valley Acquisition Corp III,Financials,Shell Companies,USA,325070000,325.0700M,,10.6,0,0
SVRA,Savara Inc,Healthcare,Biotechnology,USA,1123140000,1.1231B,,5.52,0,0
SVV,Savers Value Village Inc,Consumer Discretionary,Specialty Retail,USA,1674760000,1.6748B,,10.72,0,0
SWBI,Smith & Wesson Brands Inc,Industrials,Aerospace & Defense,USA,494770000,494.7700M,50.09,11.12,0,0
SWIM,Latham Group Inc,Industrials,Building Products & Equipment,USA,739600000,739.6000M,,6.34,0,0
SWK,Stanley Black & Decker Inc,Industrials,Tools & Accessories,USA,12257600000,12.2576B,27.38,79.14,-0.01,227
SWKS,"Skyworks Solutions, Inc",Technology,Semiconductors,USA,8508840000,8.5088B,18.43,56.75,-0.14,1392
SWX,Southwest Gas Holdings Inc,Utilities,Utilities - Regulated Gas,USA,5924860000,5.9249B,12.79,82.08,0,0
SXC,SunCoke Energy Inc,Materials,Coking Coal,USA,668860000,668.8600M,10.39,7.9,0,0
SXI,Standex International Corp,Industrials,Specialty Industrial Machinery,USA,2989750000,2.9897B,55.23,246.74,0,0
SXT,Sensient Technologies Corp,Materials,Specialty Chemicals,USA,4034940000,4.0349B,29.05,94.98,0,0
SYBT,Stock Yards Bancorp Inc,Financials,Banks - Regional,USA,2023140000,2.0231B,14.45,68.63,0,0
SYF,Synchrony Financial,Financials,Credit Services,USA,26479780000,26.4798B,7.92,73.52,0,29
SYK,Stryker Corp,Healthcare,Medical Devices,USA,1.41237E+11,141.2367B,43.96,369.32,0.32,202
SYM,Symbotic Inc,Industrials,Specialty Industrial Machinery,USA,33395340000,33.3953B,,55.68,2.86,3921
SYNA,Synaptics Inc,Technology,Semiconductors,USA,3324290000,3.3243B,,85.26,0,0
SYRE,Spyre Therapeutics Inc,Healthcare,Biotechnology,USA,2541140000,2.5411B,,32.75,0,0
SYY,Sysco Corp,Consumer Staples,Food Distribution,USA,39684200000,39.6842B,22.28,82.86,0,229
T,"AT&T, Inc",Communication Services,Telecom Services,USA,1.85673E+11,185.6727B,8.59,26.19,-0.42,12672
TACH,Titan Acquisition Corp,Financials,Shell Companies,USA,355700000,355.7000M,67.92,10.31,0,0
TACO,Berto Acquisition Corp,Financials,Shell Companies,USA,382690000,382.6900M,,10.2,0,0
TALK,Talkspace Inc,Healthcare,Health Information Services,USA,682500000,682.5000M,168.85,4.12,0,0
TALO,Talos Energy Inc,Energy,Oil & Gas E&P,USA,1961670000,1.9617B,,11.54,-0.69,2002
TAP,Molson Coors Beverage Company,Consumer Staples,Beverages - Brewers,USA,9583200000,9.5832B,,48.43,0,0
TARA,Protara Therapeutics Inc,Healthcare,Biotechnology,USA,363480000,363.4800M,,7.04,0,0
TARS,Tarsus Pharmaceuticals Inc,Healthcare,Biotechnology,USA,2798670000,2.7987B,,65.93,0,0
TASK,TaskUs Inc,Technology,Information Technology Services,USA,1020820000,1.0208B,12.91,11.29,1.62,2234
TBBK,Bancorp Inc,Financials,Banks - Regional,USA,2756490000,2.7565B,12.76,62.76,0,0
TBLA,Taboola.com Ltd,Communication Services,Internet Content & Information,USA,1173070000,1.1731B,55.98,4.07,0,0
TBLD,Thornburg Income Builder Opportunities Trust,Financials,Closed-End Fund - Equity,USA,681420000,681.4200M,6.99,21.24,0,0
TBPH,Theravance Biopharma Inc,Healthcare,Biotechnology,USA,1004830000,1.0048B,35.25,19.83,0,0
TBRG,TruBridge Inc,Healthcare,Health Information Services,USA,306630000,306.6300M,109.66,20.43,0,0
TCBI,"Texas Capital Bancshares, Inc",Financials,Banks - Regional,USA,4677550000,4.6776B,15.07,102.48,0,0
TCBK,Trico Bancshares,Financials,Banks - Regional,USA,1659390000,1.6594B,13.79,51.04,0,0
TCBX,Third Coast Bancshares Inc,Financials,Banks - Regional,USA,585400000,585.4000M,11.74,42.13,0,0
TCMD,Tactile Systems Technology Inc,Healthcare,Medical Devices,USA,641700000,641.7000M,37.09,28.73,0,0
TCPC,BlackRock TCP Capital Corp,Financials,Asset Management,USA,424210000,424.2100M,,5,-1.96,792
TDAY,USA TODAY Co Inc,Communication Services,Publishing,USA,870880000,870.8800M,11.45,5.92,0,0
TDC,Teradata Corp,Technology,Software - Infrastructure,USA,2618920000,2.6189B,23.01,28.1,0.29,50
TDG,Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,78186490000,78.1865B,43.16,1385,-3.52,785
TDOC,Teladoc Health Inc,Healthcare,Health Information Services,USA,953030000,953.0300M,,5.37,0,37494
TDS,"Telephone And Data Systems, Inc",Communication Services,Telecom Services,USA,4903200000,4.9032B,,45.4,0,0
TDUP,ThredUp Inc,Consumer Discretionary,Internet Retail,USA,625710000,625.7100M,,5,0,0
TDW,Tidewater Inc,Energy,Oil & Gas Equipment & Services,USA,3189390000,3.1894B,21.7,64.35,-0.45,470
TDY,Teledyne Technologies Inc,Technology,Scientific & Technical Instruments,USA,28791750000,28.7918B,32.44,613.23,0,0
TE,T1 Energy Inc,Industrials,Electrical Equipment & Parts,USA,2432450000,2.4324B,,8.99,3.81,37702
TEAM,Atlassian Corporation,Technology,Software - Application,USA,29676300000,29.6763B,,112.79,-0.8,14490
TECH,Bio-Techne Corp,Healthcare,Biotechnology,USA,10166780000,10.1668B,133.38,65.25,0,0
TECX,Tectonic Therapeutic Inc,Healthcare,Biotechnology,USA,421490000,421.4900M,,22.52,0,0
TEI,Templeton Emerging Markets Income Fund Inc,Financials,Closed-End Fund - Debt,USA,316430000,316.4300M,5.98,6.7,0,0
TEM,Tempus AI Inc,Healthcare,Health Information Services,USA,10605050000,10.6051B,,59.61,1.81,33681
TENB,Tenable Holdings Inc,Technology,Software - Infrastructure,USA,2627960000,2.6280B,,22.02,0,0
TER,"Teradyne, Inc",Technology,Semiconductor Equipment & Materials,USA,46982490000,46.9825B,86.17,300,20.23,86287
TERN,Terns Pharmaceuticals Inc,Healthcare,Biotechnology,USA,3925690000,3.9257B,,36.92,0.27,65
TEX,Terex Corp,Industrials,Farm & Heavy Construction Machinery,USA,3899300000,3.8993B,25.21,59.45,0.78,26
TFC,Truist Financial Corporation,Financials,Banks - Regional,USA,67365110000,67.3651B,13.79,52.66,0,0
TFIN,Triumph Financial Inc,Financials,Banks - Regional,USA,1521330000,1.5213B,69.1,64.02,0,0
TFSL,TFS Financial Corporation,Financials,Banks - Regional,USA,3993100000,3.9931B,44.54,14.23,0,0
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,4552020000,4.5520B,,103,-0.35,59
TG,Tredegar Corp,Industrials,Metal Fabrication,USA,311050000,311.0500M,27.03,8.91,0,0
TGNA,TEGNA Inc,Communication Services,Broadcasting,USA,3092290000,3.0923B,9.07,19.2,0,0
TGT,Target Corp,Consumer Staples,Discount Stores,USA,49582300000,49.5823B,13.29,109.5,-0.03,2322
TGTX,TG Therapeutics Inc,Healthcare,Biotechnology,USA,4632600000,4.6326B,10.5,29.18,0,0
TH,Target Hospitality Corp,Industrials,Specialty Business Services,USA,702450000,702.4500M,,7.04,0,0
